bioguide_id,first_name,last_name,last_name_upper,full_name,state,party,type,term_start,term_end,state_rank
S000248,José,Serrano,SERRANO,José E. Serrano,NY,Democrat,rep,2013-01-03,2015-01-03,
S000248,José,Serrano,SERRANO,José E. Serrano,NY,Democrat,rep,2015-01-06,2017-01-03,
S000248,José,Serrano,SERRANO,José E. Serrano,NY,Democrat,rep,2017-01-03,2019-01-03,
S000248,José,Serrano,SERRANO,José E. Serrano,NY,Democrat,rep,2019-01-03,2021-01-03,
S000364,John,Shimkus,SHIMKUS,John Shimkus,IL,Republican,rep,2013-01-03,2015-01-03,
S000364,John,Shimkus,SHIMKUS,John Shimkus,IL,Republican,rep,2015-01-06,2017-01-03,
S000364,John,Shimkus,SHIMKUS,John Shimkus,IL,Republican,rep,2017-01-03,2019-01-03,
S000364,John,Shimkus,SHIMKUS,John Shimkus,IL,Republican,rep,2019-01-03,2021-01-03,
T000238,Mac,Thornberry,THORNBERRY,Mac Thornberry,TX,Republican,rep,2013-01-03,2015-01-03,
T000238,Mac,Thornberry,THORNBERRY,Mac Thornberry,TX,Republican,rep,2015-01-06,2017-01-03,
T000238,Mac,Thornberry,THORNBERRY,Mac Thornberry,TX,Republican,rep,2017-01-03,2019-01-03,
T000238,Mac,Thornberry,THORNBERRY,Mac Thornberry,TX,Republican,rep,2019-01-03,2021-01-03,
T000470,Scott,Tipton,TIPTON,Scott R. Tipton,CO,Republican,rep,2013-01-03,2015-01-03,
T000470,Scott,Tipton,TIPTON,Scott R. Tipton,CO,Republican,rep,2015-01-06,2017-01-03,
T000470,Scott,Tipton,TIPTON,Scott R. Tipton,CO,Republican,rep,2017-01-03,2019-01-03,
T000470,Scott,Tipton,TIPTON,Scott R. Tipton,CO,Republican,rep,2019-01-03,2021-01-03,
V000108,Peter,Visclosky,VISCLOSKY,Peter J. Visclosky,IN,Democrat,rep,2013-01-03,2015-01-03,
V000108,Peter,Visclosky,VISCLOSKY,Peter J. Visclosky,IN,Democrat,rep,2015-01-06,2017-01-03,
V000108,Peter,Visclosky,VISCLOSKY,Peter J. Visclosky,IN,Democrat,rep,2017-01-03,2019-01-03,
V000108,Peter,Visclosky,VISCLOSKY,Peter J. Visclosky,IN,Democrat,rep,2019-01-03,2021-01-03,
W000791,Greg,Walden,WALDEN,Greg Walden,OR,Republican,rep,2013-01-03,2015-01-03,
W000791,Greg,Walden,WALDEN,Greg Walden,OR,Republican,rep,2015-01-06,2017-01-03,
W000791,Greg,Walden,WALDEN,Greg Walden,OR,Republican,rep,2017-01-03,2019-01-03,
W000791,Greg,Walden,WALDEN,Greg Walden,OR,Republican,rep,2019-01-03,2021-01-03,
W000810,Rob,Woodall,WOODALL,Rob Woodall,GA,Republican,rep,2013-01-03,2015-01-03,
W000810,Rob,Woodall,WOODALL,Rob Woodall,GA,Republican,rep,2015-01-06,2017-01-03,
W000810,Rob,Woodall,WOODALL,Rob Woodall,GA,Republican,rep,2017-01-03,2019-01-03,
W000810,Rob,Woodall,WOODALL,Rob Woodall,GA,Republican,rep,2019-01-03,2021-01-03,
Y000065,Ted,Yoho,YOHO,Ted S. Yoho,FL,Republican,rep,2013-01-03,2015-01-03,
Y000065,Ted,Yoho,YOHO,Ted S. Yoho,FL,Republican,rep,2015-01-06,2017-01-03,
Y000065,Ted,Yoho,YOHO,Ted S. Yoho,FL,Republican,rep,2017-01-03,2019-01-03,
Y000065,Ted,Yoho,YOHO,Ted S. Yoho,FL,Republican,rep,2019-01-03,2021-01-03,
C001093,Doug,Collins,COLLINS,Doug Collins,GA,Republican,rep,2013-01-03,2015-01-03,
C001093,Doug,Collins,COLLINS,Doug Collins,GA,Republican,rep,2015-01-06,2017-01-03,
C001093,Doug,Collins,COLLINS,Doug Collins,GA,Republican,rep,2017-01-03,2019-01-03,
C001093,Doug,Collins,COLLINS,Doug Collins,GA,Republican,rep,2019-01-03,2021-01-03,
G000571,Tulsi,Gabbard,GABBARD,Tulsi Gabbard,HI,Democrat,rep,2013-01-03,2015-01-03,
G000571,Tulsi,Gabbard,GABBARD,Tulsi Gabbard,HI,Democrat,rep,2015-01-06,2017-01-03,
G000571,Tulsi,Gabbard,GABBARD,Tulsi Gabbard,HI,Democrat,rep,2017-01-03,2019-01-03,
G000571,Tulsi,Gabbard,GABBARD,Tulsi Gabbard,HI,Democrat,rep,2019-01-03,2021-01-03,
B001284,Susan,Brooks,BROOKS,Susan W. Brooks,IN,Republican,rep,2013-01-03,2015-01-03,
B001284,Susan,Brooks,BROOKS,Susan W. Brooks,IN,Republican,rep,2015-01-06,2017-01-03,
B001284,Susan,Brooks,BROOKS,Susan W. Brooks,IN,Republican,rep,2017-01-03,2019-01-03,
B001284,Susan,Brooks,BROOKS,Susan W. Brooks,IN,Republican,rep,2019-01-03,2021-01-03,
K000379,Joseph,Kennedy,KENNEDY,Joseph P. Kennedy III,MA,Democrat,rep,2013-01-03,2015-01-03,
K000379,Joseph,Kennedy,KENNEDY,Joseph P. Kennedy III,MA,Democrat,rep,2015-01-06,2017-01-03,
K000379,Joseph,Kennedy,KENNEDY,Joseph P. Kennedy III,MA,Democrat,rep,2017-01-03,2019-01-03,
K000379,Joseph,Kennedy,KENNEDY,Joseph P. Kennedy III,MA,Democrat,rep,2019-01-03,2021-01-03,
H001065,George,Holding,HOLDING,George Holding,NC,Republican,rep,2013-01-03,2015-01-03,
H001065,George,Holding,HOLDING,George Holding,NC,Republican,rep,2015-01-06,2017-01-03,
H001065,George,Holding,HOLDING,George Holding,NC,Republican,rep,2017-01-03,2019-01-03,
H001065,George,Holding,HOLDING,George Holding,NC,Republican,rep,2019-01-03,2021-01-03,
H001064,Denny,Heck,HECK,Denny Heck,WA,Democrat,rep,2013-01-03,2015-01-03,
H001064,Denny,Heck,HECK,Denny Heck,WA,Democrat,rep,2015-01-06,2017-01-03,
H001064,Denny,Heck,HECK,Denny Heck,WA,Democrat,rep,2017-01-03,2019-01-03,
H001064,Denny,Heck,HECK,Denny Heck,WA,Democrat,rep,2019-01-03,2021-01-03,
B001289,Bradley,Byrne,BYRNE,Bradley Byrne,AL,Republican,rep,2014-01-08,2015-01-03,
B001289,Bradley,Byrne,BYRNE,Bradley Byrne,AL,Republican,rep,2015-01-06,2017-01-03,
B001289,Bradley,Byrne,BYRNE,Bradley Byrne,AL,Republican,rep,2017-01-03,2019-01-03,
B001289,Bradley,Byrne,BYRNE,Bradley Byrne,AL,Republican,rep,2019-01-03,2021-01-03,
A000374,Ralph,Abraham,ABRAHAM,Ralph Lee Abraham,LA,Republican,rep,2015-01-06,2017-01-03,
A000374,Ralph,Abraham,ABRAHAM,Ralph Lee Abraham,LA,Republican,rep,2017-01-03,2019-01-03,
A000374,Ralph,Abraham,ABRAHAM,Ralph Lee Abraham,LA,Republican,rep,2019-01-03,2021-01-03,
H001073,Will,Hurd,HURD,Will Hurd,TX,Republican,rep,2015-01-06,2017-01-03,
H001073,Will,Hurd,HURD,Will Hurd,TX,Republican,rep,2017-01-03,2019-01-03,
H001073,Will,Hurd,HURD,Will Hurd,TX,Republican,rep,2019-01-03,2021-01-03,
P000612,David,Perdue,PERDUE,David Perdue,GA,Republican,sen,2015-01-06,2021-01-03,senior
W000819,Mark,Walker,WALKER,Mark Walker,NC,Republican,rep,2015-01-06,2017-01-03,
W000819,Mark,Walker,WALKER,Mark Walker,NC,Republican,rep,2017-01-03,2019-01-03,
W000819,Mark,Walker,WALKER,Mark Walker,NC,Republican,rep,2019-01-03,2021-01-03,
R000607,Francis,Rooney,ROONEY,Francis Rooney,FL,Republican,rep,2017-01-03,2019-01-03,
R000607,Francis,Rooney,ROONEY,Francis Rooney,FL,Republican,rep,2019-01-03,2021-01-03,
M001201,Paul,Mitchell,MITCHELL,Paul Mitchell,MI,Republican,rep,2017-01-03,2019-01-03,
M001201,Paul,Mitchell,MITCHELL,Paul Mitchell,MI,Independent,rep,2019-01-03,2021-01-03,
G000584,Greg,Gianforte,GIANFORTE,Greg Gianforte,MT,Republican,rep,2017-06-21,2019-01-03,
G000584,Greg,Gianforte,GIANFORTE,Greg Gianforte,MT,Republican,rep,2019-01-03,2021-01-03,
J000300,Doug,Jones,JONES,Doug Jones,AL,Democrat,sen,2018-01-03,2021-01-03,junior
C001124,TJ,Cox,COX,TJ Cox,CA,Democrat,rep,2019-01-03,2021-01-03,
R000616,Harley,Rouda,ROUDA,Harley Rouda,CA,Democrat,rep,2019-01-03,2021-01-03,
S001210,Ross,Spano,SPANO,Ross Spano,FL,Republican,rep,2019-01-03,2021-01-03,
M001207,Debbie,Mucarsel-Powell,MUCARSEL-POWELL,Debbie Mucarsel-Powell,FL,Democrat,rep,2019-01-03,2021-01-03,
S001206,Donna,Shalala,SHALALA,Donna E. Shalala,FL,Democrat,rep,2019-01-03,2021-01-03,
F000467,Abby,Finkenauer,FINKENAUER,Abby Finkenauer,IA,Democrat,rep,2019-01-03,2021-01-03,
W000824,Steven,Watkins,WATKINS,Steve Watkins,KS,Republican,rep,2019-01-03,2021-01-03,
T000484,Xochitl,Torres Small,TORRES SMALL,Xochitl Torres Small,NM,Democrat,rep,2019-01-03,2021-01-03,
R000613,Max,Rose,ROSE,Max Rose,NY,Democrat,rep,2019-01-03,2021-01-03,
B001308,Anthony,Brindisi,BRINDISI,Anthony Brindisi,NY,Democrat,rep,2019-01-03,2021-01-03,
H001083,Kendra,Horn,HORN,Kendra S. Horn,OK,Democrat,rep,2019-01-03,2021-01-03,
C001122,Joe,Cunningham,CUNNINGHAM,Joe Cunningham,SC,Democrat,rep,2019-01-03,2021-01-03,
M001209,Ben,McAdams,MCADAMS,Ben McAdams,UT,Democrat,rep,2019-01-03,2021-01-03,
R000611,Denver,Riggleman,RIGGLEMAN,Denver Riggleman,VA,Republican,rep,2019-01-03,2021-01-03,
H001092,Kwanza,Hall,HALL,Kwanza Hall,GA,Democrat,rep,2020-12-03,2021-01-03,
R000588,Cedric,Richmond,RICHMOND,Cedric L. Richmond,LA,Democrat,rep,2013-01-03,2015-01-03,
R000588,Cedric,Richmond,RICHMOND,Cedric L. Richmond,LA,Democrat,rep,2015-01-06,2017-01-03,
R000588,Cedric,Richmond,RICHMOND,Cedric L. Richmond,LA,Democrat,rep,2017-01-03,2019-01-03,
R000588,Cedric,Richmond,RICHMOND,Cedric L. Richmond,LA,Democrat,rep,2019-01-03,2021-01-03,
R000588,Cedric,Richmond,RICHMOND,Cedric L. Richmond,LA,Democrat,rep,2021-01-03,2021-01-15,
H001075,Kamala,Harris,HARRIS,Kamala D. Harris,CA,Democrat,sen,2017-01-03,2021-01-18,junior
L000594,Kelly,Loeffler,LOEFFLER,Kelly Loeffler,GA,Republican,sen,2020-01-06,2021-01-20,junior
W000827,Ron,Wright,WRIGHT,Ron Wright,TX,Republican,rep,2019-01-03,2021-01-03,
W000827,Ron,Wright,WRIGHT,Ron Wright,TX,Republican,rep,2021-01-03,2021-02-07,
F000455,Marcia,Fudge,FUDGE,Marcia L. Fudge,OH,Democrat,rep,2013-01-03,2015-01-03,
F000455,Marcia,Fudge,FUDGE,Marcia L. Fudge,OH,Democrat,rep,2015-01-06,2017-01-03,
F000455,Marcia,Fudge,FUDGE,Marcia L. Fudge,OH,Democrat,rep,2017-01-03,2019-01-03,
F000455,Marcia,Fudge,FUDGE,Marcia L. Fudge,OH,Democrat,rep,2019-01-03,2021-01-03,
F000455,Marcia,Fudge,FUDGE,Marcia L. Fudge,OH,Democrat,rep,2021-01-03,2021-03-10,
H001080,Debra,Haaland,HAALAND,Debra A. Haaland,NM,Democrat,rep,2019-01-03,2021-01-03,
H001080,Debra,Haaland,HAALAND,Debra A. Haaland,NM,Democrat,rep,2021-01-03,2021-03-16,
H000324,Alcee,Hastings,HASTINGS,Alcee L. Hastings,FL,Democrat,rep,2013-01-03,2015-01-03,
H000324,Alcee,Hastings,HASTINGS,Alcee L. Hastings,FL,Democrat,rep,2015-01-06,2017-01-03,
H000324,Alcee,Hastings,HASTINGS,Alcee L. Hastings,FL,Democrat,rep,2017-01-03,2019-01-03,
H000324,Alcee,Hastings,HASTINGS,Alcee L. Hastings,FL,Democrat,rep,2019-01-03,2021-01-03,
H000324,Alcee,Hastings,HASTINGS,Alcee L. Hastings,FL,Democrat,rep,2021-01-03,2021-04-06,
S001187,Steve,Stivers,STIVERS,Steve Stivers,OH,Republican,rep,2013-01-03,2015-01-03,
S001187,Steve,Stivers,STIVERS,Steve Stivers,OH,Republican,rep,2015-01-06,2017-01-03,
S001187,Steve,Stivers,STIVERS,Steve Stivers,OH,Republican,rep,2017-01-03,2019-01-03,
S001187,Steve,Stivers,STIVERS,Steve Stivers,OH,Republican,rep,2019-01-03,2021-01-03,
S001187,Steve,Stivers,STIVERS,Steve Stivers,OH,Republican,rep,2021-01-03,2021-05-16,
N000181,Devin,Nunes,NUNES,Devin Nunes,CA,Republican,rep,2013-01-03,2015-01-03,
N000181,Devin,Nunes,NUNES,Devin Nunes,CA,Republican,rep,2015-01-06,2017-01-03,
N000181,Devin,Nunes,NUNES,Devin Nunes,CA,Republican,rep,2017-01-03,2019-01-03,
N000181,Devin,Nunes,NUNES,Devin Nunes,CA,Republican,rep,2019-01-03,2021-01-03,
N000181,Devin,Nunes,NUNES,Devin Nunes,CA,Republican,rep,2021-01-03,2022-01-03,
H001088,Jim,Hagedorn,HAGEDORN,Jim Hagedorn,MN,Republican,rep,2019-01-03,2021-01-03,
H001088,Jim,Hagedorn,HAGEDORN,Jim Hagedorn,MN,Republican,rep,2021-01-03,2022-02-17,
Y000033,Don,Young,YOUNG,Don Young,AK,Republican,rep,2013-01-03,2015-01-03,
Y000033,Don,Young,YOUNG,Don Young,AK,Republican,rep,2015-01-06,2017-01-03,
Y000033,Don,Young,YOUNG,Don Young,AK,Republican,rep,2017-01-03,2019-01-03,
Y000033,Don,Young,YOUNG,Don Young,AK,Republican,rep,2019-01-03,2021-01-03,
Y000033,Don,Young,YOUNG,Don Young,AK,Republican,rep,2021-01-03,2022-03-18,
F000449,Jeff,Fortenberry,FORTENBERRY,Jeff Fortenberry,NE,Republican,rep,2013-01-03,2015-01-03,
F000449,Jeff,Fortenberry,FORTENBERRY,Jeff Fortenberry,NE,Republican,rep,2015-01-06,2017-01-03,
F000449,Jeff,Fortenberry,FORTENBERRY,Jeff Fortenberry,NE,Republican,rep,2017-01-03,2019-01-03,
F000449,Jeff,Fortenberry,FORTENBERRY,Jeff Fortenberry,NE,Republican,rep,2019-01-03,2021-01-03,
F000449,Jeff,Fortenberry,FORTENBERRY,Jeff Fortenberry,NE,Republican,rep,2021-01-03,2022-03-31,
V000132,Filemon,Vela,VELA,Filemon Vela,TX,Democrat,rep,2013-01-03,2015-01-03,
V000132,Filemon,Vela,VELA,Filemon Vela,TX,Democrat,rep,2015-01-06,2017-01-03,
V000132,Filemon,Vela,VELA,Filemon Vela,TX,Democrat,rep,2017-01-03,2019-01-03,
V000132,Filemon,Vela,VELA,Filemon Vela,TX,Democrat,rep,2019-01-03,2021-01-03,
V000132,Filemon,Vela,VELA,Filemon Vela,TX,Democrat,rep,2021-01-03,2022-03-31,
R000585,Tom,Reed,REED,Tom Reed,NY,Republican,rep,2013-01-03,2015-01-03,
R000585,Tom,Reed,REED,Tom Reed,NY,Republican,rep,2015-01-06,2017-01-03,
R000585,Tom,Reed,REED,Tom Reed,NY,Republican,rep,2017-01-03,2019-01-03,
R000585,Tom,Reed,REED,Tom Reed,NY,Republican,rep,2019-01-03,2021-01-03,
R000585,Tom,Reed,REED,Tom Reed,NY,Republican,rep,2021-01-03,2022-05-10,
D000630,Antonio,Delgado,DELGADO,Antonio Delgado,NY,Democrat,rep,2019-01-03,2021-01-03,
D000630,Antonio,Delgado,DELGADO,Antonio Delgado,NY,Democrat,rep,2021-01-03,2022-05-25,
W000813,Jackie,Walorski,WALORSKI,Jackie Walorski,IN,Republican,rep,2013-01-03,2015-01-03,
W000813,Jackie,Walorski,WALORSKI,Jackie Walorski,IN,Republican,rep,2015-01-06,2017-01-03,
W000813,Jackie,Walorski,WALORSKI,Jackie Walorski,IN,Republican,rep,2017-01-03,2019-01-03,
W000813,Jackie,Walorski,WALORSKI,Jackie Walorski,IN,Republican,rep,2019-01-03,2021-01-03,
W000813,Jackie,Walorski,WALORSKI,Jackie Walorski,IN,Republican,rep,2021-01-03,2022-08-03,
C001111,Charlie,Crist,CRIST,Charlie Crist,FL,Democrat,rep,2017-01-03,2019-01-03,
C001111,Charlie,Crist,CRIST,Charlie Crist,FL,Democrat,rep,2019-01-03,2021-01-03,
C001111,Charlie,Crist,CRIST,Charlie Crist,FL,Democrat,rep,2021-01-03,2022-08-31,
D000610,Theodore,Deutch,DEUTCH,Theodore E. Deutch,FL,Democrat,rep,2013-01-03,2015-01-03,
D000610,Theodore,Deutch,DEUTCH,Theodore E. Deutch,FL,Democrat,rep,2015-01-06,2017-01-03,
D000610,Theodore,Deutch,DEUTCH,Theodore E. Deutch,FL,Democrat,rep,2017-01-03,2019-01-03,
D000610,Theodore,Deutch,DEUTCH,Theodore E. Deutch,FL,Democrat,rep,2019-01-03,2021-01-03,
D000610,Theodore,Deutch,DEUTCH,Theodore E. Deutch,FL,Democrat,rep,2021-01-03,2022-09-30,
M001200,A.,McEachin,MCEACHIN,A. Donald McEachin,VA,Democrat,rep,2017-01-03,2019-01-03,
M001200,A.,McEachin,MCEACHIN,A. Donald McEachin,VA,Democrat,rep,2019-01-03,2021-01-03,
M001200,A.,McEachin,MCEACHIN,A. Donald McEachin,VA,Democrat,rep,2021-01-03,2022-11-28,
B001270,Karen,Bass,BASS,Karen Bass,CA,Democrat,rep,2013-01-03,2015-01-03,
B001270,Karen,Bass,BASS,Karen Bass,CA,Democrat,rep,2015-01-06,2017-01-03,
B001270,Karen,Bass,BASS,Karen Bass,CA,Democrat,rep,2017-01-03,2019-01-03,
B001270,Karen,Bass,BASS,Karen Bass,CA,Democrat,rep,2019-01-03,2021-01-03,
B001270,Karen,Bass,BASS,Karen Bass,CA,Democrat,rep,2021-01-03,2023-01-03,
B000575,Roy,Blunt,BLUNT,Roy Blunt,MO,Republican,sen,2011-01-05,2017-01-03,junior
B000575,Roy,Blunt,BLUNT,Roy Blunt,MO,Republican,sen,2017-01-03,2023-01-03,senior
B000755,Kevin,Brady,BRADY,Kevin Brady,TX,Republican,rep,2013-01-03,2015-01-03,
B000755,Kevin,Brady,BRADY,Kevin Brady,TX,Republican,rep,2015-01-06,2017-01-03,
B000755,Kevin,Brady,BRADY,Kevin Brady,TX,Republican,rep,2017-01-03,2019-01-03,
B000755,Kevin,Brady,BRADY,Kevin Brady,TX,Republican,rep,2019-01-03,2021-01-03,
B000755,Kevin,Brady,BRADY,Kevin Brady,TX,Republican,rep,2021-01-03,2023-01-03,
B001274,Mo,Brooks,BROOKS,Mo Brooks,AL,Republican,rep,2013-01-03,2015-01-03,
B001274,Mo,Brooks,BROOKS,Mo Brooks,AL,Republican,rep,2015-01-06,2017-01-03,
B001274,Mo,Brooks,BROOKS,Mo Brooks,AL,Republican,rep,2017-01-03,2019-01-03,
B001274,Mo,Brooks,BROOKS,Mo Brooks,AL,Republican,rep,2019-01-03,2021-01-03,
B001274,Mo,Brooks,BROOKS,Mo Brooks,AL,Republican,rep,2021-01-03,2023-01-03,
B001135,Richard,Burr,BURR,Richard Burr,NC,Republican,sen,2011-01-05,2017-01-03,senior
B001135,Richard,Burr,BURR,Richard Burr,NC,Republican,sen,2017-01-03,2023-01-03,senior
B001251,George,Butterfield,BUTTERFIELD,G. K. Butterfield,NC,Democrat,rep,2013-01-03,2015-01-03,
B001251,George,Butterfield,BUTTERFIELD,G. K. Butterfield,NC,Democrat,rep,2015-01-06,2017-01-03,
B001251,George,Butterfield,BUTTERFIELD,G. K. Butterfield,NC,Democrat,rep,2017-01-03,2019-01-03,
B001251,George,Butterfield,BUTTERFIELD,G. K. Butterfield,NC,Democrat,rep,2019-01-03,2021-01-03,
B001251,George,Butterfield,BUTTERFIELD,G. K. Butterfield,NC,Democrat,rep,2021-01-03,2022-12-30,
C000266,Steve,Chabot,CHABOT,Steve Chabot,OH,Republican,rep,2013-01-03,2015-01-03,
C000266,Steve,Chabot,CHABOT,Steve Chabot,OH,Republican,rep,2015-01-06,2017-01-03,
C000266,Steve,Chabot,CHABOT,Steve Chabot,OH,Republican,rep,2017-01-03,2019-01-03,
C000266,Steve,Chabot,CHABOT,Steve Chabot,OH,Republican,rep,2019-01-03,2021-01-03,
C000266,Steve,Chabot,CHABOT,Steve Chabot,OH,Republican,rep,2021-01-03,2023-01-03,
C000754,Jim,Cooper,COOPER,Jim Cooper,TN,Democrat,rep,2013-01-03,2015-01-03,
C000754,Jim,Cooper,COOPER,Jim Cooper,TN,Democrat,rep,2015-01-06,2017-01-03,
C000754,Jim,Cooper,COOPER,Jim Cooper,TN,Democrat,rep,2017-01-03,2019-01-03,
C000754,Jim,Cooper,COOPER,Jim Cooper,TN,Democrat,rep,2019-01-03,2021-01-03,
C000754,Jim,Cooper,COOPER,Jim Cooper,TN,Democrat,rep,2021-01-03,2023-01-03,
D000191,Peter,DeFazio,DEFAZIO,Peter A. DeFazio,OR,Democrat,rep,2013-01-03,2015-01-03,
D000191,Peter,DeFazio,DEFAZIO,Peter A. DeFazio,OR,Democrat,rep,2015-01-06,2017-01-03,
D000191,Peter,DeFazio,DEFAZIO,Peter A. DeFazio,OR,Democrat,rep,2017-01-03,2019-01-03,
D000191,Peter,DeFazio,DEFAZIO,Peter A. DeFazio,OR,Democrat,rep,2019-01-03,2021-01-03,
D000191,Peter,DeFazio,DEFAZIO,Peter A. DeFazio,OR,Democrat,rep,2021-01-03,2023-01-03,
D000482,Michael,Doyle,DOYLE,Michael F. Doyle,PA,Democrat,rep,2013-01-03,2015-01-03,
D000482,Michael,Doyle,DOYLE,Michael F. Doyle,PA,Democrat,rep,2015-01-06,2017-01-03,
D000482,Michael,Doyle,DOYLE,Michael F. Doyle,PA,Democrat,rep,2017-01-03,2019-01-03,
D000482,Michael,Doyle,DOYLE,Michael F. Doyle,PA,Democrat,rep,2019-01-03,2021-01-03,
D000482,Michael,Doyle,DOYLE,Michael F. Doyle,PA,Democrat,rep,2021-01-03,2022-12-31,
G000563,Bob,Gibbs,GIBBS,Bob Gibbs,OH,Republican,rep,2013-01-03,2015-01-03,
G000563,Bob,Gibbs,GIBBS,Bob Gibbs,OH,Republican,rep,2015-01-06,2017-01-03,
G000563,Bob,Gibbs,GIBBS,Bob Gibbs,OH,Republican,rep,2017-01-03,2019-01-03,
G000563,Bob,Gibbs,GIBBS,Bob Gibbs,OH,Republican,rep,2019-01-03,2021-01-03,
G000563,Bob,Gibbs,GIBBS,Bob Gibbs,OH,Republican,rep,2021-01-03,2023-01-03,
G000552,Louie,Gohmert,GOHMERT,Louie Gohmert,TX,Republican,rep,2013-01-03,2015-01-03,
G000552,Louie,Gohmert,GOHMERT,Louie Gohmert,TX,Republican,rep,2015-01-06,2017-01-03,
G000552,Louie,Gohmert,GOHMERT,Louie Gohmert,TX,Republican,rep,2017-01-03,2019-01-03,
G000552,Louie,Gohmert,GOHMERT,Louie Gohmert,TX,Republican,rep,2019-01-03,2021-01-03,
G000552,Louie,Gohmert,GOHMERT,Louie Gohmert,TX,Republican,rep,2021-01-03,2023-01-03,
H001053,Vicky,Hartzler,HARTZLER,Vicky Hartzler,MO,Republican,rep,2013-01-03,2015-01-03,
H001053,Vicky,Hartzler,HARTZLER,Vicky Hartzler,MO,Republican,rep,2015-01-06,2017-01-03,
H001053,Vicky,Hartzler,HARTZLER,Vicky Hartzler,MO,Republican,rep,2017-01-03,2019-01-03,
H001053,Vicky,Hartzler,HARTZLER,Vicky Hartzler,MO,Republican,rep,2019-01-03,2021-01-03,
H001053,Vicky,Hartzler,HARTZLER,Vicky Hartzler,MO,Republican,rep,2021-01-03,2023-01-03,
H001056,Jaime,Herrera Beutler,HERRERA BEUTLER,Jaime Herrera Beutler,WA,Republican,rep,2013-01-03,2015-01-03,
H001056,Jaime,Herrera Beutler,HERRERA BEUTLER,Jaime Herrera Beutler,WA,Republican,rep,2015-01-06,2017-01-03,
H001056,Jaime,Herrera Beutler,HERRERA BEUTLER,Jaime Herrera Beutler,WA,Republican,rep,2017-01-03,2019-01-03,
H001056,Jaime,Herrera Beutler,HERRERA BEUTLER,Jaime Herrera Beutler,WA,Republican,rep,2019-01-03,2021-01-03,
H001056,Jaime,Herrera Beutler,HERRERA BEUTLER,Jaime Herrera Beutler,WA,Republican,rep,2021-01-03,2023-01-03,
J000126,Eddie,Johnson,JOHNSON,Eddie Bernice Johnson,TX,Democrat,rep,2013-01-03,2015-01-03,
J000126,Eddie,Johnson,JOHNSON,Eddie Bernice Johnson,TX,Democrat,rep,2015-01-06,2017-01-03,
J000126,Eddie,Johnson,JOHNSON,Eddie Bernice Johnson,TX,Democrat,rep,2017-01-03,2019-01-03,
J000126,Eddie,Johnson,JOHNSON,Eddie Bernice Johnson,TX,Democrat,rep,2019-01-03,2021-01-03,
J000126,Eddie,Johnson,JOHNSON,Eddie Bernice Johnson,TX,Democrat,rep,2021-01-03,2023-01-03,
K000188,Ron,Kind,KIND,Ron Kind,WI,Democrat,rep,2013-01-03,2015-01-03,
K000188,Ron,Kind,KIND,Ron Kind,WI,Democrat,rep,2015-01-06,2017-01-03,
K000188,Ron,Kind,KIND,Ron Kind,WI,Democrat,rep,2017-01-03,2019-01-03,
K000188,Ron,Kind,KIND,Ron Kind,WI,Democrat,rep,2019-01-03,2021-01-03,
K000188,Ron,Kind,KIND,Ron Kind,WI,Democrat,rep,2021-01-03,2023-01-03,
K000378,Adam,Kinzinger,KINZINGER,Adam Kinzinger,IL,Republican,rep,2013-01-03,2015-01-03,
K000378,Adam,Kinzinger,KINZINGER,Adam Kinzinger,IL,Republican,rep,2015-01-06,2017-01-03,
K000378,Adam,Kinzinger,KINZINGER,Adam Kinzinger,IL,Republican,rep,2017-01-03,2019-01-03,
K000378,Adam,Kinzinger,KINZINGER,Adam Kinzinger,IL,Republican,rep,2019-01-03,2021-01-03,
K000378,Adam,Kinzinger,KINZINGER,Adam Kinzinger,IL,Republican,rep,2021-01-03,2023-01-03,
L000559,James,Langevin,LANGEVIN,James R. Langevin,RI,Democrat,rep,2013-01-03,2015-01-03,
L000559,James,Langevin,LANGEVIN,James R. Langevin,RI,Democrat,rep,2015-01-06,2017-01-03,
L000559,James,Langevin,LANGEVIN,James R. Langevin,RI,Democrat,rep,2017-01-03,2019-01-03,
L000559,James,Langevin,LANGEVIN,James R. Langevin,RI,Democrat,rep,2019-01-03,2021-01-03,
L000559,James,Langevin,LANGEVIN,James R. Langevin,RI,Democrat,rep,2021-01-03,2023-01-03,
L000174,Patrick,Leahy,LEAHY,Patrick J. Leahy,VT,Democrat,sen,2011-01-05,2017-01-03,senior
L000174,Patrick,Leahy,LEAHY,Patrick J. Leahy,VT,Democrat,sen,2017-01-03,2023-01-03,senior
L000576,Billy,Long,LONG,Billy Long,MO,Republican,rep,2013-01-03,2015-01-03,
L000576,Billy,Long,LONG,Billy Long,MO,Republican,rep,2015-01-06,2017-01-03,
L000576,Billy,Long,LONG,Billy Long,MO,Republican,rep,2017-01-03,2019-01-03,
L000576,Billy,Long,LONG,Billy Long,MO,Republican,rep,2019-01-03,2021-01-03,
L000576,Billy,Long,LONG,Billy Long,MO,Republican,rep,2021-01-03,2023-01-03,
M000087,Carolyn,Maloney,MALONEY,Carolyn B. Maloney,NY,Democrat,rep,2013-01-03,2015-01-03,
M000087,Carolyn,Maloney,MALONEY,Carolyn B. Maloney,NY,Democrat,rep,2015-01-06,2017-01-03,
M000087,Carolyn,Maloney,MALONEY,Carolyn B. Maloney,NY,Democrat,rep,2017-01-03,2019-01-03,
